Summary
Name,"JAA_CAL348.rslt"
Start time,2023 Jun 06 - 12:10
End time,2023 Jun 13 - 12:50
Operator,"JAA"
Results file path,"C:\Users\ge65ley\Desktop\Calorimetry_Results\AXD\Results_files\JAA_CAL348.rslt"
General Experiment Info
Bath temperature,20°C
,Sample - 25336:4
Total mass,6g
Name,"JAA_CAL348"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"Karlstadt CEM I 52.5N 12.10.21"

"Time","Temperature [AmbientT(Therm3T)]","Temperature [Temperature]","Heat flow [Signal]","Heat [Signal]","Normalized heat flow [Signal]","Normalized heat [Signal]","Time markers"
281438.48065423965,25.345629807380163,19.999862531524272,0.0013605932886025392,1177.2600856210001,0.0003401483221506348,294.31502140525004,""
281467.66229486465,25.35053358599687,19.999782724234336,0.0013604930794186764,1177.299784912409,0.0003401232698546691,294.32494622810225,""
281506.8237938881,25.342919228635104,19.99967562356967,0.001360350336602494,1177.3530606737288,0.0003400875841506235,294.3382651684322,""
281545.98529291153,25.317342137317894,19.999802945634848,0.0013602184615475212,1177.4063348799189,0.0003400546153868803,294.3515837199797,""
281604.1654686928,25.279343600338557,20.000111206352187,0.0013601124600906348,1177.485468694244,0.0003400281150226587,294.371367173561,""
281641.4751610756,25.325921783375065,19.999645323338015,0.0013599452258913848,1177.5362097002997,0.0003399863064728462,294.3840524250749,""
281666.56549310684,25.357245067035713,19.999591963562256,0.0013597365990193795,1177.5703268116943,0.0003399341497548449,294.39258170292356,""
281681.0747704506,25.372288425403603,19.99983187303209,0.0013596159539380984,1177.5900561094481,0.0003399039884845246,294.39751402736204,""
281695.58404779434,25.370948068017412,19.99982693659373,0.001359495308856817,1177.609785407202,0.00033987382721420423,294.4024463518005,""
281727.6509423256,25.36798574963871,19.999543951519783,0.0013594948968812855,1177.6533810250553,0.0003398737242203214,294.4133452562638,""
281756.71881341934,25.365300479049537,19.999486085017143,0.0013595197166325164,1177.6928986482685,0.0003398799291581291,294.4232246620671,""
281771.86920404434,25.36390089604504,19.99980456654261,0.0013593793882768202,1177.7134918331599,0.00033984484706920504,294.42837295828997,""
281787.01959466934,25.36250131304054,19.999969552421163,0.0013592387340195414,1177.734085010196,0.00033980968350488534,294.433521252549,""
281816.01373529434,25.359822853623015,19.999910395478388,0.0013589861612140275,1177.7734950784811,0.0003397465403035069,294.4433737696203,""
281843.91986322403,25.357244904094287,19.999853458415338,0.0013590906657405288,1177.8114213799254,0.0003397726664351322,294.45285534498134,""
281866.8180565834,25.353757577772537,19.999806739075325,0.0013591073680204596,1177.842538590573,0.0003397768420051149,294.46063464764325,""
281926.21209955215,25.344712042775548,19.999757830733373,0.0013586770086663582,1177.9232309901877,0.00033966925216658955,294.4808077475469,""
281998.5385155678,25.359104068416833,19.999803434911563,0.001358152943488688,1178.0214932362326,0.000339538235872172,294.50537330905814,""
282016.1029686928,25.401208329891002,19.999814509875517,0.001358033944323037,1178.0453553545276,0.0003395084860807592,294.5113388386319,""
282033.6674218178,25.405662434817796,19.99982558483947,0.0013580146689583339,1178.0692072826525,0.00033950366723958347,294.51730182066314,""
282101.0277733803,25.31265130113701,19.999868057751097,0.0013579407471952336,1178.1606803420473,0.0003394851867988084,294.5401700855118,""
282164.3914818764,25.330838318742845,19.999870446819823,0.0013577530965124972,1178.246719170812,0.0003394382741281243,294.561679792703,""
282215.9399561882,25.345634059587482,19.99984660940477,0.001357430718637278,1178.3167046546027,0.0003393576796593195,294.5791761636507,""
282293.99725580215,25.36803851658719,19.999810513588677,0.0013574454498898078,1178.4226626641298,0.00033936136247245195,294.60566566603245,""
282336.981859684,25.35788226396601,19.99980483200464,0.0013571728288070217,1178.4810023666446,0.00033929320720175543,294.62025059166115,""
282371.83024835587,25.349648407961062,19.999848386866347,0.001356901537152834,1178.528297571255,0.0003392253842882085,294.63207439281376,""
282479.29681634903,25.324256581253287,19.99998270273246,0.001356574022404364,1178.674080090117,0.000339143505601091,294.66852002252926,""
282516.3558983803,25.33379419192264,20.000029020604085,0.0013564610812715388,1178.724352155431,0.0003391152703178847,294.68108803885775,""
282543.2699608803,25.340720857009458,19.999379831716446,0.0013563790580658612,1178.7608621128747,0.0003390947645164653,294.6902155282187,""
282582.9076561928,25.350922105529385,19.999858708883366,0.0013562582583599376,1178.8146321659474,0.0003390645645899844,294.70365804148685,""
282610.40986967087,25.358000138505975,19.999490164453533,0.0013561744427073319,1178.851939972738,0.00033904361067683297,294.7129849931845,""
282626.3908267021,25.36211303439906,19.999571054129525,0.0013561241053108761,1178.8736082805185,0.00033903102632771903,294.7184020701296,""
282663.8949608803,25.37176518471354,20.000028906422706,0.0013560059734325936,1178.9244594980535,0.0003390014933581484,294.73111487451337,""
282689.0971093178,25.362076603572536,19.999911425508966,0.001355926590793935,1178.9586306623964,0.00033898164769848374,294.7396576655991,""
282714.2992577553,25.350230790840193,19.999793944595226,0.0013558472081552759,1178.9928018267394,0.00033896180203881897,294.74820045668486,""
282748.5267968178,25.334142756955753,20.000277478928204,0.0013557393970147964,1179.0392103646964,0.0003389348492536991,294.7598025911741,""
282772.0512108803,25.32308553283403,19.999634842642124,0.0013556652989645522,1179.0711067175412,0.00033891632474113804,294.7677766793853,""
282776.5004296303,25.320994258264783,19.99964728737841,0.0013556512846544142,1179.0771393375567,0.00033891282116360356,294.76928483438917,""
282795.4697108269,25.385407261517383,19.999700345615203,0.001355591534526421,1179.1028594632376,0.00033889788363160523,294.7757148658094,""
282807.8637108803,25.42749292398814,19.99973501238949,0.0013552910570295618,1179.1196582480577,0.00033882276425739046,294.7799145620144,""
282815.9066796303,25.4114398754841,19.99975750906377,0.0013552144224494083,1179.1305591690557,0.0003388036056123521,294.7826397922639,""
282845.2465233803,25.352880163335556,19.999839574396717,0.001355301220591883,1179.1703229806744,0.00033882530514797076,294.7925807451686,""
282861.6508202553,25.41934868733661,19.99988545821588,0.0013553497505877986,1179.1925554566285,0.00033883743764694964,294.7981388641571,""
282877.0687890053,25.471867158126543,19.999870262017787,0.0013553252888170015,1179.2134486566088,0.00033883132220425036,294.8033621641522,""
282893.3324608803,25.37364066334008,19.999854232281084,0.0013552592637354206,1179.2354864385843,0.00033881481593385515,294.8088716096461,""
283012.21185541153,25.365371536057182,19.999737062836925,0.0013547766530566927,1179.3965717210574,0.0003386941632641732,294.84914293026435,""
283094.6510491371,25.36834246813914,19.999946949322492,0.0013544715569826303,1179.5082361695631,0.00033861788924565757,294.8770590423908,""
283186.52044916153,25.391914987785224,20.00018084468986,0.0013541419462815367,1179.6326587198564,0.0003385354865703842,294.9081646799641,""
283229.7827601433,25.352798232994246,20.00029098859107,0.0013539867289768647,1179.6912506673655,0.0003384966822442162,294.92281266684137,""
283257.2465233803,25.330815996652927,20.0003609100991,0.0013539868407283179,1179.7284362434175,0.00033849671018207946,294.9321090608544,""
283301.5824608803,25.383409750099048,19.9999388898218,0.0013539870211335086,1179.7884665226447,0.00033849675528337716,294.9471166306612,""
283347.2318444252,25.437561586250684,19.99994013606114,0.0013536813009403725,1179.8502702732048,0.0003384203252350931,294.9625675683012,""
283363.3282799721,25.436697116234665,19.999940575497767,0.001353627541404085,1179.8720602528344,0.00033840688535102125,294.9680150632086,""
283411.0482811928,25.377125043339774,19.99994187826548,0.0013537077634188119,1179.9366570974398,0.00033842694085470297,294.98416427435996,""
283442.7505517006,25.381691624272808,19.999942743745223,0.0013536168280492348,1179.979553809171,0.0003384042070123087,294.99488845229274,""
283556.68169641495,25.39810293440288,20.0000126391285,0.0013531780823553597,1180.133701779865,0.00033829452058883994,295.03342544496627,""
283646.5980858803,25.411055018374224,20.000235568997834,0.001352831816821158,1180.2553579696892,0.0003382079542052895,295.0638394924223,""
283681.0980858803,25.415040170295413,20.00000931646545,0.0013526989582733342,1180.3020362068146,0.00033817473956833355,295.07550905170365,""
283715.5980858803,25.40914312694677,19.999783063933073,0.0013525660997255101,1180.34871444394,0.00033814152493137753,295.087178610985,""
283815.33432245255,25.392095332439602,19.999807003958193,0.0013522133485183445,1180.4836359184292,0.0003380533371295861,295.1209089796073,""
283915.0705590248,25.375047537932442,19.999830943983312,0.0013519699860425924,1180.6184844433933,0.0003379924965106481,295.1546211108483,""
283999.4854454994,25.36061860330022,19.999900437785527,0.0013515837254781803,1180.732598018288,0.0003378959313695451,295.183149504572,""
284052.62655878067,25.370286187757806,19.99994418573296,0.0013511266209563443,1180.8044117654845,0.0003377816552390861,295.2011029413711,""
284083.90033197403,25.379904706982934,19.999969931587746,0.0013509610143808322,1180.8466725588466,0.00033774025359520804,295.21166813971166,""
284131.9965233803,25.394697106314993,19.999321240494382,0.001351220128189007,1180.911656312357,0.00033780503204725173,295.22791407808927,""
284169.0043358803,25.406079178884568,19.99956031699029,0.0013510555250979216,1180.9616556987614,0.0003377638812744804,295.24041392469036,""
284192.88580560684,25.405880221018666,19.999714595174105,0.0013507138169241988,1180.9939190446353,0.0003376784542310497,295.2484797611588,""
284216.7672753334,25.399951308244354,19.999868873357915,0.0013506277677139437,1181.026175596824,0.00033765694192848593,295.256543899206,""
284267.88717889786,25.38726006885518,19.99997091490636,0.001350603531735476,1181.0952186810796,0.000337650882933869,295.2738046702699,""
284290.4183983803,25.381666374809555,19.999963676043716,0.0013505928496701327,1181.1256495852215,0.0003376482124175332,295.28141239630537,""
284307.617415905,25.467374884059097,19.999958150318594,0.0013505846956050947,1181.148878760812,0.0003376461739012737,295.287219690203,""
284317.68186903,25.45084730578185,19.999954916796604,0.001350537639260173,1181.1624677593827,0.00033763440981504324,295.2906169398457,""
284332.0902733803,25.38798323928396,19.999950287643703,0.0013504702727737423,1181.1819219496585,0.00033761756819343557,295.29548048741464,""
284473.2822108269,25.4285670089901,19.999904925294704,0.0013498101299496722,1181.372558938304,0.00033745253248741806,295.343139734576,""
284503.3275780678,25.41525536479017,19.999895272275847,0.0013498155997963316,1181.4131147012836,0.0003374538999490829,295.3532786753209,""
284548.6078515053,25.39409477120182,20.000317555760358,0.001349823843202059,1181.4742348075035,0.00033745596080051474,295.3685587018759,""
284568.2514061928,25.384914851430658,19.999942924741816,0.001349754497186176,1181.5007456762273,0.000337438624296544,295.37518641905683,""
284587.8949608803,25.375734931659498,19.99956829372327,0.0013496544696445028,1181.5272547166228,0.0003374136174111257,295.3818136791557,""
284592.54510736465,25.373561803000765,19.999580771612887,0.0013496307904923002,1181.5335301042987,0.00033740769762307505,295.3833825260747,""
284630.2699608803,25.528936768346156,19.99968199994186,0.0013494386906194832,1181.5844399157695,0.0003373596726548708,295.3961099789424,""
284659.2133202553,25.393205273346545,19.9997596646014,0.0013492913072597962,1181.6234990725798,0.00033732282681494906,295.40587476814494,""
284719.53271722794,25.38978852497187,19.999885686023685,0.0013492234099270833,1181.70488935943,0.0003373058524817708,295.4262223398575,""
284756.2194237709,25.387710433159878,19.999864600160276,0.0013492433691358597,1181.7543873207012,0.0003373108422839649,295.4385968301753,""
284790.7874932289,25.380507332319024,19.999844731993857,0.0013489536308346026,1181.8010186455372,0.00033723840770865065,295.4502546613843,""
284825.3555626869,25.35865359528799,19.999824863827442,0.0013486807038049224,1181.847649336927,0.0003371701759512306,295.4619123342317,""
284877.3275322914,25.3257972115058,19.999984085454837,0.0013486655839990518,1181.9177421750815,0.00033716639599976295,295.47943554377036,""
284889.5590233803,25.31806453236159,20.000087624953284,0.001348662025585311,1181.934238373548,0.00033716550639632776,295.483559593387,""
284926.4281640053,25.384915367993443,20.000399722006758,0.0013486512995294561,1181.9839625369075,0.00033716282488236403,295.49599063422687,""
284927.2216639519,25.384683479536545,20.000406438979027,0.0013486510686826123,1181.985032703456,0.0003371627671706531,295.496258175864,""
284947.8124842644,25.378666121162382,20.000203520709164,0.001348442027413313,1182.0127982309443,0.00033711050685332825,295.5031995577361,""
284968.4033045769,25.372648762788224,19.999984105838884,0.0013482329861440137,1182.0405637584327,0.0003370582465360034,295.51014093960816,""
285001.53977918625,25.36296512513053,19.999712446658588,0.0013482811280194954,1182.085241167941,0.00033707028200487385,295.52131029198523,""
285039.91673231125,25.351750036233785,19.99973866095102,0.00134833688345276,1182.1369842356828,0.00033708422086319,295.5342460589207,""
285104.2897362709,25.332937991421204,19.999782632465514,0.0013478956986449483,1182.2237596991936,0.0003369739246612371,295.5559399247984,""
285151.9614291191,25.35924611747457,19.99981519575143,0.0013476380043388617,1182.288009732152,0.0003369095010847154,295.572002433038,""
285230.3538851738,25.402507820432895,19.999847493607547,0.0013474247341465745,1182.3936277341859,0.00033685618353664363,295.59840693354647,""
285308.7463412285,25.41217592012031,19.999866449834585,0.0013472114639542874,1182.4992457362196,0.00033680286598857185,295.6248114340549,""
285399.61499357224,25.398288821574265,19.99984462027739,0.001346964251710488,1182.621672893003,0.000336741062927622,295.65541822325076,""
285418.5898280144,25.395388972297358,19.99977706196442,0.001346912629822442,1182.6472376501692,0.0003367281574556105,295.6618094125423,""
285442.8119530678,25.391687200245773,19.999690821111557,0.0013466801146310107,1182.6798571099794,0.00033667002865775267,295.66996427749484,""
285467.00970697403,25.401729482686918,19.999604667030127,0.0013464480482341076,1182.712443742998,0.0003366120120585269,295.6781109357495,""
285517.5348229408,25.422697853837235,20.00013902015695,0.001346408457507495,1182.7804711441568,0.0003366021143768738,295.6951177860392,""
285532.3150963783,25.428831798375715,20.00010603186397,0.0013463968759058753,1182.8003714169447,0.00033659921897646883,295.7000928542362,""
285567.430208683,25.424457775446214,19.999955678063746,0.001346369360228086,1182.8476506717427,0.0003365923400570215,295.7119126679357,""
285602.5453209877,25.407410018979093,19.999752507740396,0.001346056804914641,1182.8949197810784,0.00033651420122866025,295.7237299452696,""
285631.02127313614,25.39358545554943,19.99952007072328,0.0013458416084281433,1182.9332504558083,0.00033646040210703583,295.7333126139521,""
285651.029818058,25.3838716662803,19.999431672160384,0.0013459521893860842,1182.9601805750883,0.00033648804734652104,295.7400451437721,""
285654.0492577553,25.382405782526902,19.999473768542742,0.0013459688768831248,1182.9642445323386,0.0003364922192207812,295.74106113308466,""
285674.05780267715,25.412971345016636,19.999752723395925,0.0013459563279724662,1182.9911732919536,0.00033648908199311654,295.7477933229884,""
285699.0199608803,25.451104173236548,20.000100740465825,0.0013456467550868618,1183.0247656906427,0.00033641168877171545,295.75619142266066,""
285723.9000878334,25.44724993589754,20.00028370965209,0.0013454789706124994,1183.0582463869082,0.00033636974265312486,295.76456159672705,""
285747.5165858269,25.443591450209162,19.99991869879813,0.001345664440708013,1183.0900234338949,0.00033641611017700323,295.7725058584737,""
285764.0754237175,25.441026282780197,19.999859363448465,0.0013456035739266804,1183.1123021830817,0.0003364008934816701,295.77807554577043,""
285875.34138441086,25.423789818469825,19.999871164681856,0.0013451945838185567,1183.262002690309,0.0003362986459546392,295.81550067257723,""
286050.7949061394,25.396609912355174,19.99988977385888,0.001344385130824342,1183.4979508067609,0.0003360962827060855,295.8744877016902,""
286096.9940972328,25.389453090057607,19.99989467389689,0.0013444211283230407,1183.5600617776129,0.0003361052820807602,295.8900154444032,""
286137.69941949844,25.389922761783463,19.999892333203675,0.0013443964822723298,1183.6147850979264,0.00033609912056808245,295.9036962744816,""
286200.3661952019,25.390645832160025,19.99978872386633,0.001343802398450782,1183.6990171079879,0.0003359505996126955,295.92475427699696,""
286313.4408593178,25.39195052574037,19.999601773271092,0.0013436325560827623,1183.850954316476,0.00033590813902069057,295.962738579119,""
286351.0512690544,25.39238448732249,20.00000991966538,0.0013435760638428624,1183.9014910190183,0.0003358940159607156,295.9753727547546,""
286375.42089796066,25.3926656723133,19.999861003181813,0.0013433964151254175,1183.9342240187239,0.0003358491037813544,295.98355600468096,""
286388.1958003044,25.392813073441637,19.999611615468794,0.0013433022407401461,1183.95138311771,0.00033582556018503653,295.9878457794275,""
286456.26078748703,25.393598430201425,19.99980455853169,0.0013428004773486189,1184.042807210132,0.0003357001193371547,296.010701802533,""
286503.2830042839,25.394140988385153,19.999839673944365,0.0013427997596858004,1184.105948630158,0.0003356999399214501,296.0264871575395,""
286554.1747889519,25.394728194947014,19.99975163671183,0.001342798982964835,1184.1742861048774,0.00033569974574120876,296.04357152621935,""
286594.4565272331,25.39519297921811,20.000318478435467,0.0013425927708768908,1184.228360206438,0.0003356481927192227,296.0570900516095,""
286615.17259168625,25.395432008151012,20.000242356304067,0.0013424867202671818,1184.2561693979223,0.00033562168006679544,296.0640423494806,""
286635.5912499428,25.395667605510997,19.999804381330826,0.0013423821921526625,1184.2835793520953,0.00033559554803816563,296.07089483802383,""
286711.0582728386,25.396538369453303,19.999866901748607,0.001341995857971808,1184.384886088961,0.000335498964492952,296.0962215222402,""
286768.37095594406,25.39719966250515,19.99985953485056,0.0013419075874122812,1184.4617906712153,0.0003354768968530703,296.11544766780383,""
286872.66888666153,25.398403087177822,19.99963083799978,0.0013417469521706023,1184.6017420459762,0.0003354367380426506,296.15043551149404,""
286910.46977186203,25.398839246530038,19.99987290761681,0.0013416887328532286,1184.6524648725422,0.00033542218321330714,296.16311621813554,""
286935.8718714714,25.39913234451575,19.99994785533736,0.001341524463380697,1184.6865398736818,0.00033538111584517427,296.17163496842045,""
286992.1611170769,25.399781828800833,19.9999100697148,0.0013411604539158494,1184.7620476520801,0.00033529011347896236,296.19051191302003,""
287018.7197108269,25.400088270805675,19.999892241566844,0.0013414363006057045,1184.7976706507795,0.0003353590751514261,296.1994176626949,""
287084.61302137375,25.400848570028586,19.999909925212947,0.0013412157875665924,1184.8859478797028,0.0003353039468916481,296.2214869699257,""
287187.5766015053,25.402036598514524,20.000057993871884,0.0013408712182653357,1185.0238881267267,0.0003352178045663339,296.25597203168167,""
287211.7699608803,25.402315749648075,19.999608020547015,0.0013407902547933562,1185.0562999558829,0.00033519756369833906,296.2640749889707,""
287236.6215233803,25.402602495351093,20.000134877130336,0.0013407070886338767,1185.0895935793737,0.0003351767721584692,296.27239839484344,""
287271.6078515053,25.403006179395273,19.999651719762525,0.0013405900063158359,1185.1364647423409,0.00033514750157895897,296.2841161855852,""
287343.4203515053,25.40383477622084,20.000070529177346,0.001340349684612619,1185.232671905852,0.00033508742115315475,296.308167976463,""
287441.9076561928,25.404971155932216,19.999767083500604,0.0013400200952401876,1185.3646152893273,0.0003350050238100469,296.3411538223318,""
287505.9711327553,25.405710341913966,20.000176292032204,0.001339805705770367,1185.450441090751,0.00033495142644259174,296.36261027268773,""
287542.3606953621,25.406130216950487,20.000046586320213,0.0013396839275052323,1185.499192166118,0.00033492098187630807,296.3747980415295,""
287641.3494286537,25.414346494649944,19.99969375426589,0.001339352660093794,1185.631807313196,0.0003348381650234485,296.407951828299,""
287734.08197259903,25.422043495182187,20.000048344756802,0.0013390423291221028,1185.75604104713,0.0003347605822805257,296.4390102617825,""
287933.7025780678,25.43861243464152,19.99970642005622,0.0013383742955081297,1186.023472653473,0.00033459357387703243,296.50586816336823,""
288008.7699608803,25.444843188817774,20.00013277509032,0.0013381230812864618,1186.124040381551,0.00033453077032161545,296.5310100953877,""
288158.23791742325,25.403672849932892,19.999930706657885,0.0013376222662826985,1186.3239787466448,0.0003344055665706746,296.5809946866612,""
288307.7058739662,25.359842592511008,19.999728638225445,0.0013371211590702645,1186.5237734926957,0.0003342802897675661,296.6309433731739,""
288453.8140282631,25.40781195749114,19.999788636843633,0.0013366313159520003,1186.7190771702121,0.00033415782898800006,296.67976929255303,""
288527.653444767,25.400048932512675,19.999818958648593,0.001336383761459199,1186.817778776966,0.0003340959403647998,296.7044446942415,""
288607.5707421303,25.38778551552457,19.999881179801285,0.001336115830224751,1186.9246047248216,0.00033402895755618776,296.7311511812054,""
288620.6996483803,25.38577086716616,19.999937042814167,0.0013360718141709736,1186.9421542153668,0.0003340179535427434,296.7355385538417,""
288647.3871483803,25.492660368855525,20.00005059714443,0.0013359823414903992,1186.9778275624076,0.0003339955853725998,296.7444568906019,""
288667.9926171303,25.396776135120845,20.000138272655576,0.0013359132594660977,1187.0053710204932,0.0003339783148665244,296.7513427551233,""
288711.54150629044,25.399899443236343,20.000005892251085,0.0013357672571860347,1187.0635830911724,0.0003339418142965087,296.7658957727931,""
288749.70624017715,25.40263660198765,19.999673853452773,0.0013356393058588498,1187.1145981280497,0.00033390982646471244,296.7786495320124,""
288806.1967253685,25.406688075957465,19.99979988406983,0.0013354499155024283,1187.1901093105407,0.00033386247887560707,296.7975273276352,""
288849.3898406029,25.40978586811582,19.999792569928736,0.0013353389838048752,1187.2477831130855,0.0003338347459512188,296.81194577827137,""
288897.9545311928,25.413268907411915,19.999522264083602,0.001335214256437121,1187.3126293359273,0.00033380356410928026,296.82815733398184,""
288904.0402703285,25.413705374077267,19.99969963247505,0.0013351986265995987,1187.3207553466434,0.0003337996566498997,296.83018883666085,""
288920.9613671303,25.397707736844964,20.000192796518782,0.001335155168609072,1187.3433493177079,0.000333788792152268,296.83583732942697,""
288958.35423231125,25.362355566755163,19.999863103813944,0.0013350591335352321,1187.3932783101254,0.00033376478338380803,296.84831957753136,""
288987.8515467644,25.334468052046343,19.99973255695471,0.0013349362657607963,1187.4326527848812,0.00033373406644019907,296.8581631962203,""
289019.0109705925,25.370402087868193,19.99996901180735,0.0013348064746550824,1187.474245925466,0.0003337016186637706,296.8685614813665,""
289050.1703944206,25.44934287004716,20.00007117254748,0.0013346766835493685,1187.5158390660508,0.0003336691708873421,296.8789597665127,""
289059.0204920769,25.471764132879176,19.99998780211515,0.0013346398194543578,1187.5276526142743,0.00033365995486358944,296.8819131535686,""
289078.1201014519,25.4693029181949,19.999807878372756,0.0013347464663345599,1187.553145750396,0.00033368661658363997,296.888286437599,""
289097.2197108269,25.451064086458224,19.999727210362135,0.001334853113214762,1187.5786388865176,0.0003337132783036905,296.8946597216294,""
289133.7178750038,25.41621081474723,19.999862474804072,0.0013346566015953623,1187.6273377362936,0.0003336641503988406,296.9068344340734,""
289182.1010155678,25.405048758812356,20.000041785699707,0.0013343960994709873,1187.691894498179,0.0003335990248677468,296.92297362454474,""
289253.56927728653,25.388560934219445,19.999671769623024,0.0013340113035733648,1187.7872533256618,0.0003335028258933412,296.94681333141546,""
289309.3018488884,25.375703354608795,19.99997594278667,0.0013337112310040785,1187.861616302356,0.0003334278077510196,296.965404075589,""
289353.6199030876,25.40301815821985,20.000080712127847,0.001333617362325237,1187.9207134361322,0.00033340434058130923,296.98017835903306,""
289426.9584374428,25.449114036590785,19.999600061431323,0.001333462026278732,1188.0185087309405,0.000333365506569683,297.00462718273513,""
289471.35205316544,25.43564187558502,19.999864110243525,0.0013333679975554003,1188.077706624318,0.00033334199938885007,297.0194266560795,""
289510.61108636856,25.423727909857433,20.000128574688116,0.0013332848442300575,1188.130057666778,0.0003333212110575144,297.0325144166945,""
289543.24975824356,25.41382302972193,19.99982652650332,0.0013331666719601076,1188.1735736000282,0.0003332916679900269,297.04339340000706,""
289575.88843011856,25.403918149586424,19.999541129216926,0.0013329777901035203,1188.217079432503,0.0003332444475258801,297.05426985812574,""
289609.67669916153,25.39366440041004,19.99973971420001,0.0013327822554625227,1188.2621176245657,0.00033319556386563067,297.0655294061414,""
289634.7077050209,25.430731972285308,19.999886829811913,0.0013327142453213022,1188.295482274456,0.00033317856133032554,297.073870568614,""
289654.2506737709,25.459672495205826,20.000001690390114,0.0013329404995004136,1188.3215298585053,0.0003332351248751034,297.0803824646263,""
289669.2448143959,25.443794301921503,19.99991774193573,0.0013328525950038186,1188.3415141333107,0.00033321314875095465,297.0853785333277,""
289685.9369959831,25.401642450551357,19.99982428657343,0.0013325594645890557,1188.3637612196858,0.0003331398661472639,297.09094030492145,""
289709.8764491081,25.351647062948697,19.99969025554498,0.0013325598623242724,1188.395661975158,0.0003331399655810681,297.0989154937895,""
289736.1762108803,25.40699240724446,19.99954300973699,0.0013325602992741645,1188.4307079833056,0.0003331400748185411,297.1076769958264,""
289745.6742577553,25.426980142456216,19.999803563900628,0.0013325201321254944,1188.4433627376084,0.0003331300330313736,297.1108406844021,""
289755.1723046303,25.446967877667973,20.000064118064266,0.0013324591752944019,1188.4560164803042,0.00033311479382360046,297.11400412007606,""
289780.62298822403,25.42948057348238,19.999953896604303,0.001332295837184848,1188.4899230724566,0.000333073959296212,297.12248076811414,""
289809.0307030678,25.397954913282813,19.999830868875293,0.001332113521357368,1188.527769160073,0.000333028380339342,297.13194229001823,""
289837.1157069206,25.435932897161273,19.999709238738475,0.0013319332766335186,1188.5651853169993,0.00033298331915837965,297.1412963292498,""
289863.2743983269,25.466359301002264,19.99978818674731,0.0013318712250363996,1188.600020513744,0.0003329678062590999,297.150005128436,""
289919.5072655678,25.397995694997405,19.999963532641125,0.001331737833836944,1188.6749051080624,0.000332934458459236,297.1687262770156,""
289953.0560936928,25.379662628854454,19.999685241050535,0.0013316582519368294,1188.719581655912,0.00033291456298420734,297.179895413978,""
289986.6049218178,25.388676474914682,19.99940694945995,0.0013315786700367148,1188.7642582037613,0.0003328946675091787,297.1910645509403,""
290051.4129052162,25.406088981356064,19.99957545487827,0.0013314169996980893,1188.8505583484903,0.0003328542499245223,297.21263958712257,""
290116.22088861465,25.397259776784594,19.99974396029658,0.001331188658823411,1188.9368263860056,0.00033279716470585276,297.2342065965014,""
290192.3677392006,25.37666626688936,19.999935231739997,0.0013309203672093994,1189.038187962443,0.00033273009180234984,297.2595469906108,""
290219.5871424675,25.36930492434918,19.99996858982445,0.001330824463865023,1189.0744206050751,0.00033270611596625575,297.2686051512688,""
290248.1963953972,25.385537596709653,20.00000365120571,0.0013308991071759348,1189.1124966342563,0.0003327247767939837,297.2781241585641,""
290276.8056483269,25.401983828328913,20.000038712586967,0.0013309737504868465,1189.1505726634373,0.00033274343762171164,297.2876431658593,""
290372.4686579704,25.456976386780543,20.000155950085674,0.0013304759734346784,1189.27787380874,0.0003326189933586696,297.319468452185,""
290457.41061353683,25.43080906348432,19.999970166183033,0.0013301027257760526,1189.3908527656577,0.00033252568144401316,297.3477131914144,""
290513.34347486496,25.40098909950003,19.999753306438404,0.0013298569484167752,1189.4652475248565,0.0003324642371041938,297.36631188121413,""
290556.1220545769,25.399929817440974,19.999817615391834,0.0013296689729385756,1189.5221461361734,0.0003324172432346439,297.38053653404336,""
290605.1059412956,25.408156372510373,19.9998912527709,0.0013297920750893373,1189.5872815055284,0.0003324480187723343,297.3968203763821,""
290645.9060692787,25.41500851353419,19.9999525875218,0.0013294745580765765,1189.641528576943,0.0003323686395191441,297.41038214423577,""
290673.0398583412,25.403006162345914,19.9999933776927,0.0013294052339611988,1189.6776032249782,0.0003323513084902997,297.41940080624454,""
290700.25885248184,25.390966121571854,19.999965707657562,0.0013294759048351,1189.7137892560297,0.000332368976208775,297.4284473140074,""
290727.47784662247,25.378926080797793,19.99993351617481,0.0013293248125344848,1189.74997345287,0.0003323312031336212,297.4374933632175,""
290743.8740077019,25.37167340838403,19.999914124689077,0.0013291013233149912,1189.7717689715803,0.0003322753308287478,297.44294224289507,""
290813.9236292839,25.38363848749094,19.99983127808669,0.0013288747463444136,1189.8648350853582,0.0003322186865861034,297.46620877133955,""
290847.2699608803,25.420189591801737,19.999791839896844,0.001328766886935293,1189.9091381582418,0.0003321917217338232,297.47728453956046,""
290913.34395837784,25.42846462590907,19.999760128098867,0.0013285531692042215,1189.9969223607827,0.0003321382923010554,297.4992305901957,""
290979.4179558754,25.4367396600164,19.9998606211484,0.0013283394514731497,1190.0847065633234,0.0003320848628682874,297.52117664083084,""
291055.7458977699,25.422413888403195,19.999962696430796,0.0013280925671438088,1190.1861138909344,0.0003320231417859522,297.5465284727336,""
291109.2738518715,25.4123673808419,19.99993572072264,0.0013279094000679186,1190.2571830443055,0.00033197735001697966,297.5642957610764,""
291162.80180597305,25.402320873280612,20.000062662113706,0.001327722639784019,1190.3282354669736,0.0003319306599460048,297.5820588667434,""
